9.861641212700760661e+00,2.159991786539326597e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.867580340041865128e+00,2.159980082537393642e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.873519565016099619e+00,2.159968377671415851e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.879458887341881379e+00,2.159956671944526008e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.885398306738025553e+00,2.159944965359835578e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.891337822923837564e+00,2.159933257920463134e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.897277435619040276e+00,2.159921549629512327e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.903217144543834394e+00,2.159909840490085386e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.909156949418838067e+00,2.159898130505275304e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.915096849965145509e+00,2.159886419678170455e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.921036845904284363e+00,2.159874708011854239e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.926976936958226361e+00,2.159862995509402239e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.932917122849405089e+00,2.159851282173884357e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.938857403300687565e+00,2.159839568008364807e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.944797778035390223e+00,2.159827853015901411e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.950738246777286022e+00,2.159816137199547015e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.956678809250576023e+00,2.159804420562345939e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.962619465179921363e+00,2.159792703107339307e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.968560214290423716e+00,2.159780984837561491e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.974501056307625291e+00,2.159769265756037271e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.980441990957523046e+00,2.159757545865791073e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.986383017966550923e+00,2.159745825169838440e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.992324137061586953e+00,2.159734103671186745e+01,0.000000000000000000e+00,5.000000000000000000e+00
9.998265347969956807e+00,2.159722381372843003e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.000420665041942136e+01,2.159710658277802153e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.001014804413819981e+01,2.159698934389056291e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.001608952885493586e+01,2.159687209709591826e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.002203110429873156e+01,2.159675484242388421e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.002797277019911348e+01,2.159663757990418276e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.003391452628607894e+01,2.159652030956650748e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.003985637229003203e+01,2.159640303144045959e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.004579830794184048e+01,2.159628574555560832e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.005174033297281255e+01,2.159616845194144830e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.005768244711468107e+01,2.159605115062741376e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.006362465009963181e+01,2.159593384164287500e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.006956694166029642e+01,2.159581652501715965e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.007550932152973466e+01,2.159569920077953142e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.008145178944144504e+01,2.159558186895917942e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.008739434512936839e+01,2.159546452958525009e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.009333698832789850e+01,2.159534718268682596e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.009927971877183772e+01,2.159522982829291848e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.010522253619643962e+01,2.159511246643248228e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.011116544033741604e+01,2.159499509713443643e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.011710843093088563e+01,2.159487772042762188e+01,0.000000000000000000e+00,5.000000000000000000e+00
1.012305150771342177e+01,2.159476033634081560e+01,0.000000000000000000e+00,5.000000000000000000e+00
