1.231069484666016045e+01 2.155132673180107616e+01 1.437120519975757785e-07 4.999999702684563729e+00
1.237046789169073868e+01 2.155013957807944180e+01 3.942501662401972554e-07 4.999999184364440019e+00
1.243024093673129116e+01 2.154895242520169063e+01 6.352121966409486204e-07 4.999998685855580938e+00
1.249001398178254796e+01 2.154776527322948709e+01 8.665981300793356309e-07 4.999998207158014019e+00
1.254978702684523562e+01 2.154657812222449209e+01 1.088407954067466260e-06 4.999997748271765019e+00
1.260956007192008421e+01 2.154539097224836652e+01 1.300641656739720864e-06 4.999997309196858808e+00
1.266933311700782561e+01 2.154420382336277484e+01 1.503299226842450095e-06 4.999996889933317590e+00
1.272910616210918100e+01 2.154301667562937439e+01 1.696380653723645857e-06 4.999996490481164457e+00
1.278887920722488580e+01 2.154182952910982962e+01 1.879885927322627520e-06 4.999996110840420727e+00
1.284865225235567010e+01 2.154064238386580143e+01 2.053815038159734588e-06 4.999995751011104161e+00
1.290842529750225864e+01 2.153945523995896494e+01 2.218167977325990354e-06 4.999995410993235190e+00
1.296819834266538329e+01 2.153826809745096327e+01 2.372944736472817013e-06 4.999995090786828911e+00
1.302797138784576347e+01 2.153708095640346087e+01 2.518145307801680053e-06 4.999994790391903976e+00
1.308774443304414525e+01 2.153589381687813642e+01 2.653769684053811200e-06 4.999994509808473708e+00
1.314751747826123918e+01 2.153470667893663304e+01 2.779817858499868267e-06 4.999994249036552318e+00
1.320729052349778954e+01 2.153351954264062584e+01 2.896289824929622948e-06 4.999994008076153129e+00
1.326706356875447312e+01 2.153233240804861026e+01 3.003185577641655817e-06 4.999993786927286799e+00
1.332683661403026498e+01 2.153114527507273834e+01 3.100505111433028456e-06 4.999993585589965761e+00
1.338660965932170122e+01 2.152995814342003200e+01 3.188248421588971675e-06 4.999993404064198899e+00
1.344638270462512075e+01 2.152877101278216543e+01 3.266415503872569497e-06 4.999993242349994205e+00
1.350615574993689805e+01 2.152758388285084479e+01 3.335006354514439755e-06 4.999993100447360561e+00
1.356592879525338624e+01 2.152639675331775138e+01 3.394020970202430788e-06 4.999992978356305073e+00
1.362570184057093137e+01 2.152520962387457004e+01 3.443459348071284244e-06 4.999992876076832182e+00
1.368547488588589722e+01 2.152402249421299629e+01 3.483321485692325847e-06 4.999992793608948105e+00
1.374524793119463517e+01 2.152283536402472208e+01 3.513607381063162933e-06 4.999992730952657283e+00
1.380502097649350723e+01 2.152164823300143581e+01 3.534317032597337520e-06 4.999992688107962380e+00
1.386479402177886477e+01 2.152046110083482233e+01 3.545450439114036977e-06 4.999992665074865172e+00
1.392456706704706093e+01 2.151927396721657360e+01 3.547007599827763181e-06 4.999992661853368325e+00
1.398434011229445773e+01 2.151808683183837445e+01 3.538988514338008461e-06 4.999992678443472727e+00
1.404411315751740297e+01 2.151689969439192396e+01 3.521393182618952714e-06 4.999992714845177488e+00
1.410388620271226223e+01 2.151571255456891407e+01 3.494221605009124090e-06 4.999992771058482610e+00
1.416365924787538866e+01 2.151452541206102254e+01 3.457473782201101620e-06 4.999992847083387204e+00
1.422343229300313538e+01 2.151333826655994486e+01 3.411149715231182682e-06 4.999992942919886829e+00
1.428320533809185200e+01 2.151215111775736233e+01 3.355249405469064443e-06 4.999993058567981485e+00
1.434297838313790763e+01 2.151096396534497757e+01 3.289772854607522768e-06 4.999993194027666732e+00
1.440275142813764653e+01 2.150977680901446831e+01 3.214720064652099164e-06 4.999993349298937240e+00
1.446252447308743250e+01 2.150858964845753718e+01 3.130091037910777995e-06 4.999993524381789456e+00
1.452229751798361868e+01 2.150740248336586546e+01 3.035885776983658183e-06 4.999993719276217163e+00
1.458207056282256175e+01 2.150621531343114512e+01 2.932104284752642275e-06 4.999993933982215921e+00
1.464184360760060954e+01 2.150502813834505389e+01 2.818746564371112810e-06 4.999994168499777736e+00
1.470161665231412940e+01 2.150384095779929439e+01 2.695812619253604439e-06 4.999994422828896390e+00
1.476138969695947090e+01 2.150265377148555856e+01 2.563302453065500199e-06 4.999994696969563002e+00
1.482116274153299429e+01 2.150146657909553127e+01 2.421216069712686275e-06 4.999994990921770466e+00
1.488093578603104916e+01 2.150027938032089736e+01 2.269553473331251652e-06 4.999995304685510789e+00
1.494070883044999043e+01 2.149909217485339141e+01 2.108314668277156436e-06 4.999995638260774200e+00
1.500048187478962980e+01 2.149790496267572948e+01 1.937499659115912447e-06 4.999995991647551818e+00
1.506025491906135194e+01 2.149671774475255148e+01 1.757108450612273350e-06 4.999996364845832986e+00
1.512002796327901066e+01 2.149553052225542871e+01 1.567141047719887084e-06 4.999996757855607044e+00
1.517980100745645267e+01 2.149434329635595375e+01 1.367597455571005262e-06 4.999997170676865110e+00
1.523957405160752820e+01 2.149315606822569791e+01 1.158477679466146404e-06 4.999997603309594751e+00
1.529934709574608220e+01 2.149196883903624666e+01 9.397817248637786518e-07 4.999998055753785309e+00
1.535912013988596669e+01 2.149078160995917841e+01 7.115095973700040725e-07 4.999998528009425236e+00
1.541889318404102305e+01 2.148959438216606799e+01 4.736613027282307323e-07 4.999999020076502099e+00
1.547866622822511040e+01 2.148840715682850089e+01 2.262368468088599914e-07 4.999999531955004350e+00
1.553843927245206835e+01 2.148721993511806261e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.559821231673574538e+01 2.148603271820632088e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.565798536108998817e+01 2.148484550726485764e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.571775840552864523e+01 2.148365830346525485e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.577753145006557745e+01 2.148247110797910864e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.583730449471461021e+01 2.148128392197796543e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.589707753948961511e+01 2.148009674663343915e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.595685058440441928e+01 2.147890958311707621e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.601662362947287477e+01 2.147772243260047631e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.607639667470883893e+01 2.147653529625521429e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.613616972012615847e+01 2.147534817525288986e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.619594276573867830e+01 2.147416107076505298e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.625571581156023981e+01 2.147297398396329271e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.631548885760470213e+01 2.147178691601919454e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.637526190388590308e+01 2.147059986810433685e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.643503495041770179e+01 2.146941284139029804e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.649480799721393609e+01 2.146822583704865650e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.655458104428845800e+01 2.146703885625099417e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.661435409165511956e+01 2.146585190016889300e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.667412713932328572e+01 2.146466496959536840e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.673390018726239958e+01 2.146347806194440366e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.679367323542088641e+01 2.146229117285378152e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.685344628374701514e+01 2.146110429794550711e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.691321933218902629e+01 2.145991743284156072e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.697299238069517457e+01 2.145873057316392973e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.703276542921371828e+01 2.145754371453462284e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.709253847769290147e+01 2.145635685257561320e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.715231152608098242e+01 2.145516998290890598e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.721208457432621231e+01 2.145398310115648499e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.727185762237684230e+01 2.145279620294033407e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.733163067018112358e+01 2.145160928388246546e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.739140371768731086e+01 2.145042233960484523e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.745117676484365177e+01 2.144923536572948208e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.751094981159840103e+01 2.144804835787835628e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.757072285789982402e+01 2.144686131167347654e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.763049590369615061e+01 2.144567422273681245e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.769026894893564972e+01 2.144448708669036563e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.775004199356656542e+01 2.144329989915613410e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.780981503753714890e+01 2.144211265575609460e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.786958808079566552e+01 2.144092535211225581e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.792936112329034870e+01 2.143973798384658735e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.798913416496947093e+01 2.143855054658110149e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.804890720578126562e+01 2.143736303593777492e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.810868024567399459e+01 2.143617544753860216e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.816845328459591258e+01 2.143498777700558122e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.822822632249526720e+01 2.143380001996069950e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.828799935932030962e+01 2.143261217202594082e+01 0.000000000000000000e+00 5.000000000000000000e+00
1.834777239502249557e+01 2.143142422909418343e+01 1.382009919598065555e-06 4.999997140859964162e+00
1.840754542965934704e+01 2.143023619603163610e+01 3.607487786366599388e-06 4.999992536730299086e+00
1.846731846341636540e+01 2.142904808853276322e+01 5.991510976270945665e-06 4.999987604597720292e+00
1.852709149648670106e+01 2.142785992293804398e+01 8.534079540816058709e-06 4.999982344462121198e+00
1.858686452906348663e+01 2.142667171558791495e+01 1.123519354994943057e-05 4.999976756323356142e+00
1.864663756133986894e+01 2.142548348282284110e+01 1.409485309317749441e-05 4.999970840181241272e+00
1.870641059350899482e+01 2.142429524098326965e+01 1.711305828068065954e-05 4.999964596035547437e+00
1.876618362576400401e+01 2.142310700640966203e+01 2.028980924442671675e-05 4.999958023886002856e+00
1.882595665829804332e+01 2.142191879544247612e+01 2.362510613928244028e-05 4.999951123732286007e+00
1.888572969130424184e+01 2.142073062442214848e+01 2.711894914412321794e-05 4.999943895574026520e+00
1.894550272497575705e+01 2.141954250968915829e+01 3.077133846294035355e-05 4.999936339410803399e+00
1.900527575950572867e+01 2.141835446758395278e+01 3.458227432594579784e-05 4.999928455242141467e+00
1.906504879508728578e+01 2.141716651444697916e+01 3.855175699067426361e-05 4.999920243067505154e+00
1.912482183191359297e+01 2.141597866661870242e+01 4.267978674308199355e-05 4.999911702886304710e+00
1.918459487017777576e+01 2.141479094043957687e+01 4.696636389864254640e-05 4.999902834697886433e+00
1.924436791007298453e+01 2.141360335225004974e+01 5.141148880343860886e-05 4.999893638501536230e+00
1.930414095179236256e+01 2.141241591839058245e+01 5.551573591951173729e-05 4.999885147522505235e+00
1.936391399552904247e+01 2.141122865520162932e+01 5.877967926502001910e-05 4.999878394986969177e+00
1.942368704147617819e+01 2.141004157902364469e+01 6.120331844852621903e-05 4.999873380895736297e+00
1.948346008982691657e+01 2.140885470619709352e+01 6.278665297074986307e-05 4.999870105249838659e+00
1.954323314077437956e+01 2.140766805306240883e+01 6.352968224858475605e-05 4.999868568050485074e+00
1.960300619451173176e+01 2.140648163596006981e+01 6.343240563908857424e-05 4.999868769299003368e+00
1.966277925123209869e+01 2.140529547123051657e+01 6.249482246344049432e-05 4.999870708996798641e+00
1.972255231112863783e+01 2.140410957521420698e+01 6.071693203086603872e-05 4.999874387145300858e+00
1.978232537439448535e+01 2.140292396425160248e+01 5.809873366252915784e-05 4.999879803745912454e+00
1.984209844122278099e+01 2.140173865468315384e+01 5.464022671539285679e-05 4.999886958799965697e+00
1.990187151180667513e+01 2.140055366284931537e+01 5.034141060605346242e-05 4.999895852308666733e+00
1.996164458633929684e+01 2.139936900509054141e+01 4.520228483455274561e-05 4.999906484273050289e+00
2.002141766501358333e+01 2.139818469772835385e+01 3.922284900817596924e-05 4.999918854693929049e+00
2.008119074781291147e+01 2.139700073935830815e+01 3.240310286524490809e-05 4.999932963571842137e+00
2.014096383412253743e+01 2.139581707796915921e+01 2.474304629891655753e-05 4.999948810907013375e+00
2.020073692322161918e+01 2.139463365257708460e+01 1.624267938099993477e-05 4.999966396699292659e+00
2.026051001438933952e+01 2.139345040219827254e+01 6.902002385806221013e-06 4.999985720948114221e+00
2.032028310690488482e+01 2.139226726584892191e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.038005620004742724e+01 2.139108418254521737e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.043982929309613539e+01 2.138990109130333650e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.049960238533019208e+01 2.138871793113947106e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.055937547602876947e+01 2.138753464106981639e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.061914856447105748e+01 2.138635116011055004e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.067892164993622828e+01 2.138516742727787090e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.073869473170344691e+01 2.138398338158795653e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.079846780905190684e+01 2.138279896205700581e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.085824088126077314e+01 2.138161410770119275e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.091801394760922861e+01 2.138042875753671623e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.097778700737644542e+01 2.137924285057975382e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.103756005984160637e+01 2.137805632584650795e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.109733310428388364e+01 2.137686912235314907e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.115710613998246004e+01 2.137568117911587606e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.121687916621651482e+01 2.137449243515087716e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.127665218226521304e+01 2.137330282947433702e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.133642518740774108e+01 2.137211230110244031e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.139619818092327463e+01 2.137092078905138592e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.145597116209098587e+01 2.136972823233734786e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.151574413019005405e+01 2.136853456997651790e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.157551708449966199e+01 2.136733974098508781e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.163529002429898185e+01 2.136614368437924938e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.169506294886719999e+01 2.136494633917518371e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.175483585777378437e+01 2.136374766895071176e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.181460875273863209e+01 2.136254781921268986e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.187438163644730693e+01 2.136134701716715156e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.193415451158993790e+01 2.136014549040887900e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.199392738085667887e+01 2.135894346653266496e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.205370024693768016e+01 2.135774117313330933e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.211347311252309566e+01 2.135653883780560136e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.217324598030306859e+01 2.135533668814433739e+01 4.288723017281500296e-05 4.999911273721646232e+00
2.223301885296774927e+01 2.135413495174431020e+01 9.472662049402408237e-05 4.999804026968782900e+00
2.229279173320729868e+01 2.135293385620031614e+01 1.505317376024737004e-04 4.999688575811545910e+00
2.235256462371184227e+01 2.135173362910714090e+01 2.103026277820953987e-04 4.999564920154182524e+00
2.241233752717155170e+01 2.135053449805958792e+01 2.740393457773089765e-04 4.999433059883434893e+00
2.247211044627656307e+01 2.134933669065243933e+01 3.417419553024672379e-04 4.999292994867489348e+00
2.253188338371702670e+01 2.134814043448049503e+01 4.134105295317805264e-04 4.999144724954961205e+00
2.259165634218310359e+01 2.134694595713855492e+01 4.890451515667116732e-04 4.998988249973928433e+00
2.265142932436492273e+01 2.134575348622140467e+01 5.686459148776509603e-04 4.998823569731015937e+00
2.271120233295265578e+01 2.134456324932383708e+01 6.522129237164899038e-04 4.998650684010544687e+00
2.277097537063643529e+01 2.134337547404065205e+01 7.397462934965259125e-04 4.998469592573745679e+00
2.283074844010641513e+01 2.134219038796663881e+01 8.312461511359410049e-04 4.998280295158044950e+00
2.289052154405273853e+01 2.134100821869658660e+01 9.267126353609168735e-04 4.998082791476444520e+00
2.295029468516556648e+01 2.133982919382529531e+01 1.026145896964245725e-03 4.997877081216977935e+00
2.301006786613504929e+01 2.133865354094756839e+01 1.115571410132285869e-03 4.997692075262028411e+00
2.306984108965132663e+01 2.133748148765818087e+01 1.181014323267687771e-03 4.997556685167966251e+00
2.312961435840454172e+01 2.133631326155192554e+01 1.222474262041213467e-03 4.997470911709216423e+00
2.318938767508486265e+01 2.133514909022361650e+01 1.239950808275835014e-03 4.997434755750912672e+00
2.324916104238241843e+01 2.133398920126802167e+01 1.233443520819266703e-03 4.997448218205724046e+00
2.330893446298737715e+01 2.133283382227996228e+01 1.202951955923363750e-03 4.997511299991689526e+00
2.336870793958987846e+01 2.133168318085420978e+01 1.148475687100201752e-03 4.997624001991137987e+00
2.342848147463813291e+01 2.133053748411717621e+01 1.070014324466058613e-03 4.997786325010671327e+00
2.348825506460125112e+01 2.132939643334424318e+01 9.675675336258235566e-04 4.997998269742097044e+00
2.354802869972938240e+01 2.132825920366862604e+01 8.411350541917961407e-04 4.998259836724110450e+00
2.360780236998274972e+01 2.132712494569495476e+01 6.907167180721572554e-04 4.998571026304465370e+00
2.366757606532158675e+01 2.132599281002788061e+01 5.163124677058245895e-04 4.998931838602246103e+00
2.372734977570610937e+01 2.132486194727202644e+01 3.179223744617560329e-04 4.999342273469801867e+00
2.378712349109656188e+01 2.132373150803205064e+01 9.554665746216197937e-05 4.999802330453806398e+00
2.384689720145314595e+01 2.132260064291256541e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.390667089673610946e+01 2.132146850251822912e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.396644456690567182e+01 2.132033423745367173e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.402621820192204538e+01 2.131919699832352322e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.408599179174546734e+01 2.131805593573243840e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.414576532633616779e+01 2.131691020028504013e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.420553879565438038e+01 2.131575894258597614e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.426531218966031389e+01 2.131460131323988350e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.432508549831420552e+01 2.131343646285139215e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.438485871157627471e+01 2.131226354202514628e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.444463181940675156e+01 2.131108170136577940e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.450440481176586260e+01 2.130989009147793567e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.456417767861382728e+01 2.130868786296624862e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.462395040991088280e+01 2.130747416643535530e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.468372299561725214e+01 2.130624815248989279e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.474349542569315830e+01 2.130500897173450880e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.480326769009882781e+01 2.130375577477382620e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.486303977879449079e+01 2.130248771221249626e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.492281168174037020e+01 2.130120393465514539e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.498258338889669972e+01 2.129990359270642131e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.504235489022368455e+01 2.129858583697095042e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.510212617572085492e+01 2.129724982137607370e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.516189724792993587e+01 2.129589576096142878e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.522166813980123123e+01 2.129452644342295287e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.528143888880370937e+01 2.129314503874729425e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.534120953240630314e+01 2.129175471692110833e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.540098010807795603e+01 2.129035864793105404e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.546075065328760800e+01 2.128896000176377967e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.552052120550421677e+01 2.128756194840594418e+01 7.582265476001534554e-04 4.998431360117066902e+00
2.558029180219671872e+01 2.128616765784419584e+01 1.638308443516957097e-03 4.996610622546545422e+00
2.564006248083407158e+01 2.128478030006521138e+01 2.547727896813930908e-03 4.994729190632465787e+00
2.569983327888521529e+01 2.128340304505562841e+01 3.486494586294248098e-03 4.992787044351056025e+00
2.575960423381907916e+01 2.128203906280209523e+01 4.454618728805072314e-03 4.990784162565422122e+00
2.581937538310464220e+01 2.128069152329128855e+01 5.430318133470479411e-03 4.988765608869621282e+00
2.587914676421081950e+01 2.127936359650984599e+01 6.391807196651782749e-03 4.986776453918131402e+00
2.593891841460657233e+01 2.127805845244443361e+01 7.339089802818601557e-03 4.984816689674653745e+00
2.599869037176084063e+01 2.127677926108169260e+01 8.272167759379434743e-03 4.982886312399973150e+00
2.605846267314257503e+01 2.127552919240829254e+01 9.191040750611488910e-03 4.980985322747264910e+00
2.611823535622071546e+01 2.127431141641088530e+01 1.009570630459248088e-02 4.979113725830509374e+00
2.617800845846421964e+01 2.127312910307611915e+01 1.098615977259375515e-02 4.977271531267124516e+00
2.623778201734202042e+01 2.127198542239065659e+01 1.186239432040698399e-02 4.975458753195908912e+00
2.629755607032306486e+01 2.127088354434114947e+01 1.272440093108793448e-02 4.973675410271361841e+00
2.635733065487629645e+01 2.126982663891425318e+01 1.357216841861227409e-02 4.971921525635439210e+00
2.641710580847067646e+01 2.126881787609662311e+01 1.440568345194850365e-02 4.970197126867743620e+00
2.647688156857513775e+01 2.126786042587491465e+01 1.522493058906275627e-02 4.968502245915179749e+00
2.653665797265862025e+01 2.126695745823578676e+01 1.602989232037924094e-02 4.966836919002036943e+00
2.659643505819008169e+01 2.126611214316588416e+01 1.682054912122795537e-02 4.965201186521488452e+00
2.665621286263846912e+01 2.126532765065187647e+01 1.759687951281962634e-02 4.963595092909443451e+00
2.671599142347271538e+01 2.126460715068040130e+01 1.835886013129368194e-02 4.962018686501696862e+00
2.677577077816177109e+01 2.126395381323812828e+01 1.848342052996309118e-02 4.961760992531727865e+00
2.683555094562952092e+01 2.126336923934301026e+01 1.734748287637365508e-02 4.964111051512892558e+00
2.689533183000133221e+01 2.126284531770905062e+01 1.495106101468507767e-02 4.969068834804015289e+00
2.695511329152913405e+01 2.126237022522599318e+01 1.129423060133638579e-02 4.976634185884978301e+00
2.701489519037692943e+01 2.126193213134257221e+01 7.164784216949037290e-03 4.985177297852616540e+00
2.707467738670868584e+01 2.126151920550751839e+01 3.350476669100013044e-03 4.993068441949676028e+00
2.713445974068842403e+01 2.126111961716958731e+01 0.000000000000000000e+00 5.000000000000000000e+00
2.719424211248011858e+01 2.126072153577752033e+01 0.000000000000000000e+00 5.000000000000000000e+00
